coverage_id,snapshot_id,platform,source_file,source_row_ordinal,source_row_sha256,source_schema_version,source_surface,source_object_family,external_key,structured_path,source_context_key,parent_coverage_id,semantic_atom_key,concept_key,disposition,owner_candidate,representation_candidate,entity_level,value_shape,read_semantics,write_semantics,applicability_key,alias_of_coverage_id,evidence_reference,decision_reference,review_status,review_note
c8281489143364e9c00d926e4b50b05362586551a054a546988a04e058883848,google-merchant-v1-ad575f7aaa799d99,google_merchant,docs/data/google_merchant_products_v1_attribute_inventory.csv,61,895966483b90fd3ddc71aac6ba0e5053a2245ae835eb01415d034acaabc76415,"Merchant Products v1","Merchant API products_v1 ProductAttributes",ProductAttributes,lifestyleImageLinks,not_applicable,layer=processed_product_output;input_binding=ProductInput.productAttributes;write_condition=Product_Data_Specification;classification=media_domain;vertical=not_applicable,not_applicable,google_merchant:atom:attribute:lifestyleimagelinks,google_merchant:attribute:lifestyleimagelinks,DOMAIN_CAPABILITY,Media,publication_media_binding,ProcessedProductAttribute,list,processed_publication_output,conditional_write_by_data_spec,not_applicable,not_applicable,https://merchantapi.googleapis.com/$discovery/rest?version=products_v1#products_v1,not_applicable,PROVIDER_VERIFIED,"Google-local publication semantic; no cross-platform equivalence asserted."
2659ff525c4a052f519db92b4f264cbf81b2254b37708f5f97261e34cf0fcbaa,google-merchant-v1-ad575f7aaa799d99,google_merchant,docs/data/google_merchant_products_v1_attribute_inventory.csv,62,992f1c9c08ccad098f693a954e61e52f72e0f77521515521f3732f2b3fadab4f,"Merchant Products v1","Merchant API products_v1 ProductAttributes",ProductAttributes,link,not_applicable,layer=processed_product_output;input_binding=ProductInput.productAttributes;write_condition=Product_Data_Specification;classification=semantic_product_field;vertical=not_applicable,not_applicable,google_merchant:atom:attribute:link,google_merchant:attribute:link,CHANNEL_SEMANTIC,Connector,publication_governance_or_link,ProcessedProductAttribute,string,processed_publication_output,conditional_write_by_data_spec,not_applicable,not_applicable,https://merchantapi.googleapis.com/$discovery/rest?version=products_v1#products_v1,not_applicable,PROVIDER_VERIFIED,"Google-local publication semantic; no cross-platform equivalence asserted."
6b6c1fd117783186f84e9ed79e79d22e62bc0ad06a3e0e69fc76352a178ed64b,google-merchant-v1-ad575f7aaa799d99,google_merchant,docs/data/google_merchant_products_v1_attribute_inventory.csv,63,e5430bbfaa65b4cd399a21e9fc1070ced6c5fb7c9bee48c7c013fd14b1ee2429,"Merchant Products v1","Merchant API products_v1 ProductAttributes",ProductAttributes,linkTemplate,not_applicable,layer=processed_product_output;input_binding=ProductInput.productAttributes;write_condition=Product_Data_Specification;classification=channel_context;vertical=not_applicable,not_applicable,google_merchant:atom:attribute:linktemplate,google_merchant:attribute:linktemplate,CHANNEL_SEMANTIC,Connector,publication_channel_control,ProcessedProductAttribute,string,processed_publication_output,conditional_write_by_data_spec,not_applicable,not_applicable,https://merchantapi.googleapis.com/$discovery/rest?version=products_v1#products_v1,not_applicable,PROVIDER_VERIFIED,"Google-local publication semantic; no cross-platform equivalence asserted."
cb05a3bb92325d21e7a8a29c7220fffa6b73cc2b0c3f62db05d33f2faaa72c25,google-merchant-v1-ad575f7aaa799d99,google_merchant,docs/data/google_merchant_products_v1_attribute_inventory.csv,64,a8e348d216f08a9f72e654f4157e4583d3ebdb478329d899870c62a582027e7a,"Merchant Products v1","Merchant API products_v1 ProductAttributes",ProductAttributes,longitude,not_applicable,layer=processed_product_output;input_binding=ProductInput.productAttributes;write_condition=Product_Data_Specification;classification=specialized_vertical_field:property;vertical=property,not_applicable,google_merchant:atom:attribute:longitude,google_merchant:attribute:longitude,CATEGORY_ATTRIBUTE,PropertyVertical,vertical_scoped_publication_attribute,ProcessedProductAttribute,decimal,processed_publication_output,conditional_write_by_data_spec,not_applicable,not_applicable,https://merchantapi.googleapis.com/$discovery/rest?version=products_v1#products_v1,queue:google_vertical_applicability,DEFERRED_REVIEW,"Google-local publication semantic; no cross-platform equivalence asserted."
eb102a8cc68b207ca27b66a366f0d255fae29d261282333601ae688b8c784768,google-merchant-v1-ad575f7aaa799d99,google_merchant,docs/data/google_merchant_products_v1_attribute_inventory.csv,65,4046fd438c08c27198a04f166c2565820a97aa412328e501486d796017467b32,"Merchant Products v1","Merchant API products_v1 ProductAttributes",ProductAttributes,loyaltyPoints,not_applicable,layer=processed_product_output;input_binding=ProductInput.productAttributes;write_condition=Product_Data_Specification;classification=pricing_or_commercial_domain;vertical=not_applicable,not_applicable,google_merchant:atom:attribute:loyaltypoints,google_merchant:attribute:loyaltypoints,DOMAIN_CAPABILITY,Pricing,publication_commercial_binding,ProcessedProductAttribute,structured,processed_publication_output,conditional_write_by_data_spec,not_applicable,not_applicable,https://merchantapi.googleapis.com/$discovery/rest?version=products_v1#products_v1,not_applicable,PROVIDER_VERIFIED,"Google-local publication semantic; no cross-platform equivalence asserted."
91dcb4bb7786b615be4288b6a53293ff57a4191f9cbf04777c83210838741f9e,google-merchant-v1-ad575f7aaa799d99,google_merchant,docs/data/google_merchant_products_v1_attribute_inventory.csv,66,052c784f249bf076275cec22455053f8fef9d9fc4a85060dcd3ed96108cf49aa,"Merchant Products v1","Merchant API products_v1 ProductAttributes",ProductAttributes,loyaltyPrograms,not_applicable,layer=processed_product_output;input_binding=ProductInput.productAttributes;write_condition=Product_Data_Specification;classification=pricing_or_commercial_domain;vertical=not_applicable,not_applicable,google_merchant:atom:attribute:loyaltyprograms,google_merchant:attribute:loyaltyprograms,DOMAIN_CAPABILITY,Pricing,publication_commercial_binding,ProcessedProductAttribute,list,processed_publication_output,conditional_write_by_data_spec,not_applicable,not_applicable,https://merchantapi.googleapis.com/$discovery/rest?version=products_v1#products_v1,not_applicable,PROVIDER_VERIFIED,"Google-local publication semantic; no cross-platform equivalence asserted."
acd41a7a762d71ac937df5aa3f40281f27e53cf389e0cf62adc49a7c81600227,google-merchant-v1-ad575f7aaa799d99,google_merchant,docs/data/google_merchant_products_v1_attribute_inventory.csv,67,916c103c6df00caff7188ab7df027efd2acd14c2927f74b354ba4ed5d03fddc4,"Merchant Products v1","Merchant API products_v1 ProductAttributes",ProductAttributes,material,not_applicable,layer=processed_product_output;input_binding=ProductInput.productAttributes;write_condition=Product_Data_Specification;classification=semantic_product_field;vertical=not_applicable,not_applicable,google_merchant:atom:attribute:material,google_merchant:attribute:material,REUSABLE_SEMANTIC,ProductData,processed_output_with_conditional_input_binding,ProcessedProductAttribute,string,processed_publication_output,conditional_write_by_data_spec,not_applicable,not_applicable,https://merchantapi.googleapis.com/$discovery/rest?version=products_v1#products_v1,not_applicable,PROVIDER_VERIFIED,"Google-local publication semantic; no cross-platform equivalence asserted."
c3e2ff53cbf0d9e8df0257b2144f76265e9ac5fd55aa23a998c907a33ae5dcb8,google-merchant-v1-ad575f7aaa799d99,google_merchant,docs/data/google_merchant_products_v1_attribute_inventory.csv,68,b51433404480c4bf3ab1641cea2776fce4ef682c4134957ccba6b6dc589f16ad,"Merchant Products v1","Merchant API products_v1 ProductAttributes",ProductAttributes,maxEnergyEfficiencyClass,not_applicable,layer=processed_product_output;input_binding=ProductInput.productAttributes;write_condition=Product_Data_Specification;classification=semantic_product_field;vertical=not_applicable,not_applicable,google_merchant:atom:attribute:maxenergyefficiencyclass,google_merchant:attribute:maxenergyefficiencyclass,DOMAIN_CAPABILITY,Compliance,publication_compliance_evidence,ProcessedProductAttribute,string,processed_publication_output,conditional_write_by_data_spec,not_applicable,not_applicable,https://merchantapi.googleapis.com/$discovery/rest?version=products_v1#products_v1,queue:google_compliance,DEFERRED_REVIEW,"Google-local publication semantic; no cross-platform equivalence asserted."
c833972a981866da5195b36a54ba16523d6112234e26d82eaa40a20907c63037,google-merchant-v1-ad575f7aaa799d99,google_merchant,docs/data/google_merchant_products_v1_attribute_inventory.csv,69,1d077ef9dddc314dfaa9623fc2ddc78f380fee87adca2b3f3de9a8e0215e3603,"Merchant Products v1","Merchant API products_v1 ProductAttributes",ProductAttributes,maxHandlingTime,not_applicable,layer=processed_product_output;input_binding=ProductInput.productAttributes;write_condition=Product_Data_Specification;classification=shipping_returns_domain;vertical=not_applicable,not_applicable,google_merchant:atom:attribute:maxhandlingtime,google_merchant:attribute:maxhandlingtime,DOMAIN_CAPABILITY,ShippingReturns,publication_shipping_returns_capability,ProcessedProductAttribute,string,processed_publication_output,conditional_write_by_data_spec,not_applicable,not_applicable,https://merchantapi.googleapis.com/$discovery/rest?version=products_v1#products_v1,not_applicable,PROVIDER_VERIFIED,"Google-local publication semantic; no cross-platform equivalence asserted."
2e6c640cc5f0cefbb6bea60eb5cfc284850c19bc438969c5ea237111d3e099a3,google-merchant-v1-ad575f7aaa799d99,google_merchant,docs/data/google_merchant_products_v1_attribute_inventory.csv,70,e94c1198cc128cd897cb76a57037983a5eb2df2ff456e43f1d0a8da4aaa48e99,"Merchant Products v1","Merchant API products_v1 ProductAttributes",ProductAttributes,maximumRetailPrice,not_applicable,layer=processed_product_output;input_binding=ProductInput.productAttributes;write_condition=Product_Data_Specification;classification=pricing_or_commercial_domain;vertical=not_applicable,not_applicable,google_merchant:atom:attribute:maximumretailprice,google_merchant:attribute:maximumretailprice,DOMAIN_CAPABILITY,Pricing,publication_commercial_binding,ProcessedProductAttribute,structured,processed_publication_output,conditional_write_by_data_spec,not_applicable,not_applicable,https://merchantapi.googleapis.com/$discovery/rest?version=products_v1#products_v1,not_applicable,PROVIDER_VERIFIED,"Google-local publication semantic; no cross-platform equivalence asserted."
c7e50c640e64995afb32379b712c35d3bc9d9af8ee5a5b67f6ef07d1646dc724,google-merchant-v1-ad575f7aaa799d99,google_merchant,docs/data/google_merchant_products_v1_attribute_inventory.csv,71,a6ad1bd703ec5120f323ce7ef6c612d5a56a7e649b39bc1c463f5b3ceec9d19d,"Merchant Products v1","Merchant API products_v1 ProductAttributes",ProductAttributes,mileage,not_applicable,layer=processed_product_output;input_binding=ProductInput.productAttributes;write_condition=Product_Data_Specification;classification=specialized_vertical_field:vehicle;vertical=vehicle,not_applicable,google_merchant:atom:attribute:mileage,google_merchant:attribute:mileage,CATEGORY_ATTRIBUTE,VehicleVertical,vertical_scoped_publication_attribute,ProcessedProductAttribute,structured,processed_publication_output,conditional_write_by_data_spec,not_applicable,not_applicable,https://merchantapi.googleapis.com/$discovery/rest?version=products_v1#products_v1,queue:google_vertical_applicability,DEFERRED_REVIEW,"Google-local publication semantic; no cross-platform equivalence asserted."
36c6d90bf9f0eba135ef99b4cdaeca9ccdbeb43e7fa94b7639b57c27aa41c221,google-merchant-v1-ad575f7aaa799d99,google_merchant,docs/data/google_merchant_products_v1_attribute_inventory.csv,72,595c93bfcccc80f5f7a85a848372a6a73db600a3ff98703b9bbf15c45fc7eb02,"Merchant Products v1","Merchant API products_v1 ProductAttributes",ProductAttributes,minEnergyEfficiencyClass,not_applicable,layer=processed_product_output;input_binding=ProductInput.productAttributes;write_condition=Product_Data_Specification;classification=semantic_product_field;vertical=not_applicable,not_applicable,google_merchant:atom:attribute:minenergyefficiencyclass,google_merchant:attribute:minenergyefficiencyclass,DOMAIN_CAPABILITY,Compliance,publication_compliance_evidence,ProcessedProductAttribute,string,processed_publication_output,conditional_write_by_data_spec,not_applicable,not_applicable,https://merchantapi.googleapis.com/$discovery/rest?version=products_v1#products_v1,queue:google_compliance,DEFERRED_REVIEW,"Google-local publication semantic; no cross-platform equivalence asserted."
6d9b49921d84d58f8b80fd9d620ad9f468850cf5c37d520bb594abb2bb618ec9,google-merchant-v1-ad575f7aaa799d99,google_merchant,docs/data/google_merchant_products_v1_attribute_inventory.csv,73,791e99a3f0a5b49b240b1d0d8cbd181780b612310d71131c8462d9f670fbb9b6,"Merchant Products v1","Merchant API products_v1 ProductAttributes",ProductAttributes,minHandlingTime,not_applicable,layer=processed_product_output;input_binding=ProductInput.productAttributes;write_condition=Product_Data_Specification;classification=shipping_returns_domain;vertical=not_applicable,not_applicable,google_merchant:atom:attribute:minhandlingtime,google_merchant:attribute:minhandlingtime,DOMAIN_CAPABILITY,ShippingReturns,publication_shipping_returns_capability,ProcessedProductAttribute,string,processed_publication_output,conditional_write_by_data_spec,not_applicable,not_applicable,https://merchantapi.googleapis.com/$discovery/rest?version=products_v1#products_v1,not_applicable,PROVIDER_VERIFIED,"Google-local publication semantic; no cross-platform equivalence asserted."
ca078d064aa239a2d98932f0d8a19e105ec46a4642bc4e8b3a7d38f616c3d065,google-merchant-v1-ad575f7aaa799d99,google_merchant,docs/data/google_merchant_products_v1_attribute_inventory.csv,74,3dc5ba8701532d37dd14d72e8d820896263a51f8bbf99eba50eff3a046f768b2,"Merchant Products v1","Merchant API products_v1 ProductAttributes",ProductAttributes,minimumOrderValues,not_applicable,layer=processed_product_output;input_binding=ProductInput.productAttributes;write_condition=Product_Data_Specification;classification=pricing_or_commercial_domain;vertical=not_applicable,not_applicable,google_merchant:atom:attribute:minimumordervalues,google_merchant:attribute:minimumordervalues,DOMAIN_CAPABILITY,Pricing,publication_commercial_binding,ProcessedProductAttribute,list,processed_publication_output,conditional_write_by_data_spec,not_applicable,not_applicable,https://merchantapi.googleapis.com/$discovery/rest?version=products_v1#products_v1,not_applicable,PROVIDER_VERIFIED,"Google-local publication semantic; no cross-platform equivalence asserted."
8b26da76dadecb75c4c84cfea1775eeb1fb32735092d516b8eef44bbab5d0894,google-merchant-v1-ad575f7aaa799d99,google_merchant,docs/data/google_merchant_products_v1_attribute_inventory.csv,75,910537e0a0667a6e6238dbad4da5fdd131e17c3f4421ff9aa18b6af76f5151cb,"Merchant Products v1","Merchant API products_v1 ProductAttributes",ProductAttributes,mobileLink,not_applicable,layer=processed_product_output;input_binding=ProductInput.productAttributes;write_condition=Product_Data_Specification;classification=semantic_product_field;vertical=not_applicable,not_applicable,google_merchant:atom:attribute:mobilelink,google_merchant:attribute:mobilelink,CHANNEL_SEMANTIC,Connector,publication_governance_or_link,ProcessedProductAttribute,string,processed_publication_output,conditional_write_by_data_spec,not_applicable,not_applicable,https://merchantapi.googleapis.com/$discovery/rest?version=products_v1#products_v1,queue:google_landing_url,DEFERRED_REVIEW,"Google-local publication semantic; no cross-platform equivalence asserted."
7f5accb013bc7a778e09a3ad1a2fb24f8bf62acfcdc50c2d0bec59720d48a161,google-merchant-v1-ad575f7aaa799d99,google_merchant,docs/data/google_merchant_products_v1_attribute_inventory.csv,76,79b6fcb28dfa7b413f971e6d2f2f2d77dcccf6dc5f797dfde8d26d07e9872dfe,"Merchant Products v1","Merchant API products_v1 ProductAttributes",ProductAttributes,mobileLinkTemplate,not_applicable,layer=processed_product_output;input_binding=ProductInput.productAttributes;write_condition=Product_Data_Specification;classification=channel_context;vertical=not_applicable,not_applicable,google_merchant:atom:attribute:mobilelinktemplate,google_merchant:attribute:mobilelinktemplate,CHANNEL_SEMANTIC,Connector,publication_channel_control,ProcessedProductAttribute,string,processed_publication_output,conditional_write_by_data_spec,not_applicable,not_applicable,https://merchantapi.googleapis.com/$discovery/rest?version=products_v1#products_v1,not_applicable,PROVIDER_VERIFIED,"Google-local publication semantic; no cross-platform equivalence asserted."
21bbc37edf7c9d6f5bee226ceeb7449a9bef205b5a89a861067d3ba3c98bf8dc,google-merchant-v1-ad575f7aaa799d99,google_merchant,docs/data/google_merchant_products_v1_attribute_inventory.csv,77,4b2ff24860940c32bac49f5eb8694356c051be816576495474d2c5a6205854b9,"Merchant Products v1","Merchant API products_v1 ProductAttributes",ProductAttributes,model,not_applicable,layer=processed_product_output;input_binding=ProductInput.productAttributes;write_condition=Product_Data_Specification;classification=channel_or_specialized_context;vertical=vehicle,not_applicable,google_merchant:atom:attribute:model,google_merchant:attribute:model,CATEGORY_ATTRIBUTE,VehicleVertical,vertical_scoped_publication_attribute,ProcessedProductAttribute,string,processed_publication_output,conditional_write_by_data_spec,not_applicable,not_applicable,https://merchantapi.googleapis.com/$discovery/rest?version=products_v1#products_v1,queue:google_vertical_applicability,DEFERRED_REVIEW,"Google-local publication semantic; no cross-platform equivalence asserted."
3015a23aad8689535e924b82c9b2028e38a4674e68075795671c3c8eca1fb784,google-merchant-v1-ad575f7aaa799d99,google_merchant,docs/data/google_merchant_products_v1_attribute_inventory.csv,78,8267a766a4dc4b91d03376de89111464edeacc5ab3bd24ccf8a5ae44ea28afc3,"Merchant Products v1","Merchant API products_v1 ProductAttributes",ProductAttributes,mpn,not_applicable,layer=processed_product_output;input_binding=ProductInput.productAttributes;write_condition=Product_Data_Specification;classification=identifier_or_identity_semantic;vertical=not_applicable,not_applicable,google_merchant:atom:attribute:mpn,google_merchant:attribute:mpn,REUSABLE_SEMANTIC,ProductData,processed_output_with_conditional_input_binding,ProcessedProductAttribute,string,processed_publication_output,conditional_write_by_data_spec,not_applicable,not_applicable,https://merchantapi.googleapis.com/$discovery/rest?version=products_v1#products_v1,not_applicable,PROVIDER_VERIFIED,"Google-local publication semantic; no cross-platform equivalence asserted."
398658d6bd707bf1e51fa5ce8b2cf5ccd2a89f7bd5a2ae2a2ab0179b18df9ac4,google-merchant-v1-ad575f7aaa799d99,google_merchant,docs/data/google_merchant_products_v1_attribute_inventory.csv,79,0be4c4a08a0035967af19511b49cb023705c17e67208da60ef14019683a41c02,"Merchant Products v1","Merchant API products_v1 ProductAttributes",ProductAttributes,multipack,not_applicable,layer=processed_product_output;input_binding=ProductInput.productAttributes;write_condition=Product_Data_Specification;classification=relationship_or_variant_capability;vertical=not_applicable,not_applicable,google_merchant:atom:attribute:multipack,google_merchant:attribute:multipack,DEFER_DECISION,ProductOrPackaging,identical_product_multipack_quantity_candidate,ProcessedProductAttribute,string,processed_publication_output,conditional_write_by_data_spec,not_applicable,not_applicable,https://merchantapi.googleapis.com/$discovery/rest?version=products_v1#products_v1,queue:google_multipack_ownership,DEFERRED_REVIEW,"Google-local publication semantic; no cross-platform equivalence asserted."
094e100f97f71f8dddb63e2121bfa25bc676f88f4d66b5b521076bb69d86344d,google-merchant-v1-ad575f7aaa799d99,google_merchant,docs/data/google_merchant_products_v1_attribute_inventory.csv,80,f40a51b131a04dde8f8331fdf4725c3e8473ba1569f01f336db442c9e370a885,"Merchant Products v1","Merchant API products_v1 ProductAttributes",ProductAttributes,neighborhood,not_applicable,layer=processed_product_output;input_binding=ProductInput.productAttributes;write_condition=Product_Data_Specification;classification=specialized_vertical_field:property;vertical=property,not_applicable,google_merchant:atom:attribute:neighborhood,google_merchant:attribute:neighborhood,CATEGORY_ATTRIBUTE,PropertyVertical,vertical_scoped_publication_attribute,ProcessedProductAttribute,string,processed_publication_output,conditional_write_by_data_spec,not_applicable,not_applicable,https://merchantapi.googleapis.com/$discovery/rest?version=products_v1#products_v1,queue:google_vertical_applicability,DEFERRED_REVIEW,"Google-local publication semantic; no cross-platform equivalence asserted."
b62ae647b3072b409c56320f92f39fb27362d5acf5978d01b060521e56489bec,google-merchant-v1-ad575f7aaa799d99,google_merchant,docs/data/google_merchant_products_v1_attribute_inventory.csv,81,2c628e1bbf84509911913b584d0c84d9d6bb1fe321db8e782fb2966bed4bff7f,"Merchant Products v1","Merchant API products_v1 ProductAttributes",ProductAttributes,numberOfBathrooms,not_applicable,layer=processed_product_output;input_binding=ProductInput.productAttributes;write_condition=Product_Data_Specification;classification=specialized_vertical_field:property;vertical=property,not_applicable,google_merchant:atom:attribute:numberofbathrooms,google_merchant:attribute:numberofbathrooms,CATEGORY_ATTRIBUTE,PropertyVertical,vertical_scoped_publication_attribute,ProcessedProductAttribute,decimal,processed_publication_output,conditional_write_by_data_spec,not_applicable,not_applicable,https://merchantapi.googleapis.com/$discovery/rest?version=products_v1#products_v1,queue:google_vertical_applicability,DEFERRED_REVIEW,"Google-local publication semantic; no cross-platform equivalence asserted."
054461f83241433cb66f938b563ff94c8ce07e9c3975f39d7136e91ba1efbd28,google-merchant-v1-ad575f7aaa799d99,google_merchant,docs/data/google_merchant_products_v1_attribute_inventory.csv,82,529e932f68f4e3a53fb7f7e8d41cb78eff700ec8dbb96374b3065046af83f73d,"Merchant Products v1","Merchant API products_v1 ProductAttributes",ProductAttributes,numberOfBedrooms,not_applicable,layer=processed_product_output;input_binding=ProductInput.productAttributes;write_condition=Product_Data_Specification;classification=specialized_vertical_field:property;vertical=property,not_applicable,google_merchant:atom:attribute:numberofbedrooms,google_merchant:attribute:numberofbedrooms,CATEGORY_ATTRIBUTE,PropertyVertical,vertical_scoped_publication_attribute,ProcessedProductAttribute,decimal,processed_publication_output,conditional_write_by_data_spec,not_applicable,not_applicable,https://merchantapi.googleapis.com/$discovery/rest?version=products_v1#products_v1,queue:google_vertical_applicability,DEFERRED_REVIEW,"Google-local publication semantic; no cross-platform equivalence asserted."
dec6106b936b0e3b818d33fedb946007a31406af7362a6d21c243be8d6f5b791,google-merchant-v1-ad575f7aaa799d99,google_merchant,docs/data/google_merchant_products_v1_attribute_inventory.csv,83,492b38ce5e069f438052749ec6f4b409743b6f0510e5278c5883b46dcadce1a3,"Merchant Products v1","Merchant API products_v1 ProductAttributes",ProductAttributes,numberOfUnits,not_applicable,layer=processed_product_output;input_binding=ProductInput.productAttributes;write_condition=Product_Data_Specification;classification=specialized_vertical_field:property;vertical=property;semantic_nature=property_availability_quantity,not_applicable,google_merchant:atom:attribute:numberofunits,google_merchant:attribute:numberofunits,CATEGORY_ATTRIBUTE,PropertyVertical,vertical_scoped_availability_quantity,ProcessedProductAttribute,string,processed_publication_output,conditional_write_by_data_spec,not_applicable,not_applicable,https://merchantapi.googleapis.com/$discovery/rest?version=products_v1#products_v1,queue:google_vertical_applicability,DEFERRED_REVIEW,"Google-local publication semantic; no cross-platform equivalence asserted."
6c9513401b6cc1fe61688fbe61618e09691cdf4c9d6716596f9dd910c4b1754c,google-merchant-v1-ad575f7aaa799d99,google_merchant,docs/data/google_merchant_products_v1_attribute_inventory.csv,84,fa22c1a62951148e280c1dac7086f336e1ff62bfbb555f445479830b54a5c434,"Merchant Products v1","Merchant API products_v1 ProductAttributes",ProductAttributes,pattern,not_applicable,layer=processed_product_output;input_binding=ProductInput.productAttributes;write_condition=Product_Data_Specification;classification=semantic_product_field;vertical=not_applicable,not_applicable,google_merchant:atom:attribute:pattern,google_merchant:attribute:pattern,REUSABLE_SEMANTIC,ProductData,processed_output_with_conditional_input_binding,ProcessedProductAttribute,string,processed_publication_output,conditional_write_by_data_spec,not_applicable,not_applicable,https://merchantapi.googleapis.com/$discovery/rest?version=products_v1#products_v1,not_applicable,PROVIDER_VERIFIED,"Google-local publication semantic; no cross-platform equivalence asserted."
0147c4c9e411728fa7cf29ebe5481c3816b45cc840e7313283a941d6c8e73c4a,google-merchant-v1-ad575f7aaa799d99,google_merchant,docs/data/google_merchant_products_v1_attribute_inventory.csv,85,ad142fb8b302c8d175e7091414c874db2a018d27960f2f24e5b3de04637b648e,"Merchant Products v1","Merchant API products_v1 ProductAttributes",ProductAttributes,pause,not_applicable,layer=processed_product_output;input_binding=ProductInput.productAttributes;write_condition=Product_Data_Specification;classification=channel_context;vertical=not_applicable,not_applicable,google_merchant:atom:attribute:pause,google_merchant:attribute:pause,CHANNEL_SEMANTIC,Connector,publication_channel_control,ProcessedProductAttribute,string,processed_publication_output,conditional_write_by_data_spec,not_applicable,not_applicable,https://merchantapi.googleapis.com/$discovery/rest?version=products_v1#products_v1,not_applicable,PROVIDER_VERIFIED,"Google-local publication semantic; no cross-platform equivalence asserted."
fcf26374e1230edc34be16a1b64ec8b385c14ae1a990523f17efbebd68d5c917,google-merchant-v1-ad575f7aaa799d99,google_merchant,docs/data/google_merchant_products_v1_attribute_inventory.csv,86,67d312d77e000b5d89b2004f8256f997576ab2333fe3a796fb6bb85505479147,"Merchant Products v1","Merchant API products_v1 ProductAttributes",ProductAttributes,petPolicy,not_applicable,layer=processed_product_output;input_binding=ProductInput.productAttributes;write_condition=Product_Data_Specification;classification=specialized_vertical_field:property;vertical=property,not_applicable,google_merchant:atom:attribute:petpolicy,google_merchant:attribute:petpolicy,CATEGORY_ATTRIBUTE,PropertyVertical,vertical_scoped_publication_attribute,ProcessedProductAttribute,structured,processed_publication_output,conditional_write_by_data_spec,not_applicable,not_applicable,https://merchantapi.googleapis.com/$discovery/rest?version=products_v1#products_v1,queue:google_vertical_applicability,DEFERRED_REVIEW,"Google-local publication semantic; no cross-platform equivalence asserted."
82e9d3238c163cb35b08f3754d38fdfc351b3736a42a9a03903429fa8cc85640,google-merchant-v1-ad575f7aaa799d99,google_merchant,docs/data/google_merchant_products_v1_attribute_inventory.csv,87,79de9375d7942ce0ac1e9fc498a9a2ff8554c9e27635252a7f6fadc233fe2a9a,"Merchant Products v1","Merchant API products_v1 ProductAttributes",ProductAttributes,pickupCost,not_applicable,layer=processed_product_output;input_binding=ProductInput.productAttributes;write_condition=Product_Data_Specification;classification=shipping_returns_domain;vertical=not_applicable,not_applicable,google_merchant:atom:attribute:pickupcost,google_merchant:attribute:pickupcost,DOMAIN_CAPABILITY,ShippingReturns,publication_shipping_returns_capability,ProcessedProductAttribute,structured,processed_publication_output,conditional_write_by_data_spec,not_applicable,not_applicable,https://merchantapi.googleapis.com/$discovery/rest?version=products_v1#products_v1,not_applicable,PROVIDER_VERIFIED,"Google-local publication semantic; no cross-platform equivalence asserted."
6fcc9cdfd7f287635d80d6c39696240d186cb5fbfc4dbeb6e05d125dc013686b,google-merchant-v1-ad575f7aaa799d99,google_merchant,docs/data/google_merchant_products_v1_attribute_inventory.csv,88,57cdcb57d9d44063ea9d0d218e5174b8d1c8a8acfc5dbcb8c8ea09f52b0b09b0,"Merchant Products v1","Merchant API products_v1 ProductAttributes",ProductAttributes,pickupMethod,not_applicable,layer=processed_product_output;input_binding=ProductInput.productAttributes;write_condition=Product_Data_Specification;classification=shipping_returns_domain;vertical=not_applicable,not_applicable,google_merchant:atom:attribute:pickupmethod,google_merchant:attribute:pickupmethod,DOMAIN_CAPABILITY,ShippingReturns,publication_shipping_returns_capability,ProcessedProductAttribute,string,processed_publication_output,conditional_write_by_data_spec,not_applicable,not_applicable,https://merchantapi.googleapis.com/$discovery/rest?version=products_v1#products_v1,not_applicable,PROVIDER_VERIFIED,"Google-local publication semantic; no cross-platform equivalence asserted."
3613c201d6ce98e1f291ae6819ef308879ee6e8d3e5b3313267c0cce01d0049e,google-merchant-v1-ad575f7aaa799d99,google_merchant,docs/data/google_merchant_products_v1_attribute_inventory.csv,89,5438e40ecf1007e9b4241e198bfcd791878527b74bf2b5d4d20ff8b9cf2daa8d,"Merchant Products v1","Merchant API products_v1 ProductAttributes",ProductAttributes,pickupSla,not_applicable,layer=processed_product_output;input_binding=ProductInput.productAttributes;write_condition=Product_Data_Specification;classification=shipping_returns_domain;vertical=not_applicable,not_applicable,google_merchant:atom:attribute:pickupsla,google_merchant:attribute:pickupsla,DOMAIN_CAPABILITY,ShippingReturns,publication_shipping_returns_capability,ProcessedProductAttribute,string,processed_publication_output,conditional_write_by_data_spec,not_applicable,not_applicable,https://merchantapi.googleapis.com/$discovery/rest?version=products_v1#products_v1,not_applicable,PROVIDER_VERIFIED,"Google-local publication semantic; no cross-platform equivalence asserted."
